           1   2.0000000000000000E-003   2.9999999999999997E-004   1.0000000000000000E-003   1.1999999999999999E-003   0.0000000000000000       -3.5999999999999997E-004   2.8470699729949865E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           2   4.0000000000000001E-003   2.9999999999999997E-004   9.8799999999999995E-004   1.2950402961289357E-003   0.0000000000000000       -3.5999999999999997E-004   2.8553477947411655E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           3   6.0000000000000001E-003   2.9999999999999997E-004   9.7599999999999998E-004   1.3903565196494109E-003   0.0000000000000000       -3.5999999999999997E-004   2.8636256164873445E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           4   8.0000000000000002E-003   2.9999999999999997E-004   9.6400000000000001E-004   1.4859486705614254E-003   0.0000000000000000       -3.5999999999999997E-004   2.8719034382335240E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           5   1.0000000000000000E-002   2.9999999999999997E-004   9.5200000000000005E-004   1.5818157010038670E-003   0.0000000000000000       -3.5999999999999997E-004   2.8801183883129734E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           6   1.2000000000000000E-002   2.9999999999999997E-004   9.4000000000000008E-004   1.6779560391850675E-003   0.0000000000000000       -3.5999999999999997E-004   2.8883019025590581E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           7   1.4000000000000000E-002   2.9999999999999997E-004   9.2800000000000011E-004   1.7743691611744709E-003   0.0000000000000000       -3.5999999999999997E-004   2.8964854168051415E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           8   1.6000000000000000E-002   2.9999999999999997E-004   9.1600000000000015E-004   1.8710550669720771E-003   0.0000000000000000       -3.5999999999999997E-004   2.9046689310512266E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
           9   1.8000000000000002E-002   2.9999999999999997E-004   9.0400000000000018E-004   1.9680137565778861E-003   0.0000000000000000       -3.5999999999999997E-004   2.9128524452973104E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
          10   2.0000000000000000E-002   2.9999999999999997E-004   8.9200000000000021E-004   2.0652452299918978E-003   0.0000000000000000       -3.5999999999999997E-004   2.9210359595433950E-003   1.0000000000000000        1.9999999999999999E-006   0.0000000000000000        0.0000000000000000                1           1
