         936
           1   3.9940709966202678E-003  -1.4269774445683919E-003   1.7476866359809717E-002   2.4999999936881068E-006
           2  -2.7744900722338805E-003  -3.5292359278947566E-003   1.7013032853855567E-002   2.4999999936881068E-006
           3   2.4012875847521159E-003  -1.9074465554066089E-004   1.3271154994074458E-002   2.4999999936881068E-006
           4  -1.0181512411568145E-004  -2.5619044309189900E-003   1.6181969945190295E-002   2.4999999936881068E-006
           5  -1.6522588301226077E-004  -3.2013455844105603E-003   1.2689294459158625E-002   2.4999999936881068E-006
           6   4.9376798482918369E-004   4.6131695213449204E-004   1.1494930086589802E-002   2.4999999936881068E-006
           7  -3.3046941947169686E-003  -1.5505392613387168E-003   1.7258812427642392E-002   2.4999999936881068E-006
           8  -1.5851173390557369E-003   1.0738794971532732E-003   1.8820726062473831E-002   2.4999999936881068E-006
           9   1.8278199672423673E-004  -2.9069766427575507E-003   1.5281366061796871E-002   2.4999999936881068E-006
          10  -4.3683985183259830E-005  -2.8632177505464567E-005   1.1685053119920429E-002   2.4999999936881068E-006
          11  -1.0934577507598672E-003   9.2251898085838095E-004   1.0733975176518168E-002   2.4999999936881068E-006
          12   1.3417676799915389E-005  -3.2959391071632054E-004   1.7601933930131621E-002   2.4999999936881068E-006
          13   2.8840771439866508E-004   2.2284159745819787E-004   1.8026274522431714E-002   2.4999999936881068E-006
          14   4.9457114674156731E-005   1.7081394947127877E-003   1.8638885567547177E-002   2.4999999936881068E-006
          15   2.4384677015562035E-003  -3.0778008125011583E-003   1.5126552949876120E-002   2.4999999936881068E-006
          16  -5.7339270577032124E-004  -1.7548568798966345E-003   1.7316138183046805E-002   2.4999999936881068E-006
          17  -9.8587950977403272E-004   1.5990873648780630E-003   1.2459386197315968E-002   2.4999999936881068E-006
          18  -4.4850739666652461E-003   1.0356188229872633E-003   1.6025958301492126E-002   2.4999999936881068E-006
          19   4.0831091929261340E-003  -2.1762623861025085E-003   1.5797894571026275E-002   2.4999999936881068E-006
          20   1.9430271809175274E-004   5.3773949720553528E-004   1.0380232293128761E-002   2.4999999936881068E-006
          21  -3.2071874691533180E-003  -1.8764039777493498E-003   1.5097855084971830E-002   2.4999999936881068E-006
          22   1.3025584207789631E-004   2.5868947007871069E-003   1.7105989708777459E-002   2.4999999936881068E-006
          23   4.5435131806360299E-004  -9.4144340503691040E-004   1.7771640602720608E-002   2.4999999936881068E-006
          24  -7.1739697993658476E-005   1.3705967273275178E-003   1.9180656141102218E-002   2.4999999936881068E-006
          25  -4.6124810445190741E-003   1.7210070587161306E-003   1.5638250212410880E-002   2.4999999936881068E-006
          26  -5.5834770614307657E-004  -1.9247650502454342E-004   1.8883005182868000E-002   2.4999999936881068E-006
          27  -4.1570831125635005E-004  -1.3132742120964575E-003   1.8257625530463513E-002   2.4999999936881068E-006
          28   1.1062200789300806E-003  -4.4436610067782135E-004   1.0579182942526792E-002   2.4999999936881068E-006
          29   4.0649762134892204E-004  -5.3286019721405825E-004   1.7285182091456151E-002   2.4999999936881068E-006
          30  -2.0475495119627509E-003  -3.0789845164560792E-003   1.6782800702773867E-002   2.4999999936881068E-006
          31   8.4490449564434615E-004   1.5587265649065851E-003   1.0751597087636101E-002   2.4999999936881068E-006
          32  -7.8724439930027520E-005  -3.1988558200134559E-005   1.1181206107830396E-002   2.4999999936881068E-006
          33  -2.3706123069346854E-003  -9.2041501300860380E-004   1.7922824609611573E-002   2.4999999936881068E-006
          34  -5.1450382738942675E-004  -1.5394986769572880E-003   1.4128455103471077E-002   2.4999999936881068E-006
          35  -2.6403783975915865E-003   1.8826872468602437E-003   1.8602269681519523E-002   2.4999999936881068E-006
          36  -2.0486311668862314E-003   1.7673416456159921E-003   1.4708549532208228E-002   2.4999999936881068E-006
          37  -4.4623908186294211E-005   3.8383974772076553E-004   1.9582462552841177E-002   2.4999999936881068E-006
          38   7.9236245030858300E-005  -1.7993033649749504E-003   1.9063485366019275E-002   2.4999999936881068E-006
          39   2.8021718946864105E-003   2.8743714269255489E-003   1.5369569301627299E-002   2.4999999936881068E-006
          40  -1.6537534117942146E-003  -4.5206627019235519E-004   1.5538786950017019E-002   2.4999999936881068E-006
          41  -2.3240319255700432E-003   1.9986130582603208E-003   1.8243914537721839E-002   2.4999999936881068E-006
          42  -5.4219356060796712E-004   2.3119858634421458E-003   1.1916111055094171E-002   2.4999999936881068E-006
          43  -2.2497198848440971E-003  -2.6272504129039149E-003   1.5805709758327090E-002   2.4999999936881068E-006
          44  -3.8886572610929665E-003  -1.1390494060722217E-003   1.2641420873745573E-002   2.4999999936881068E-006
          45   1.0221217998085310E-003  -1.5594424429524383E-003   1.7843696232998914E-002   2.4999999936881068E-006
          46   3.6488298798860599E-004   8.9553063833998131E-004   1.6297572649635401E-002   2.4999999936881068E-006
          47  -1.8821131506206992E-003  -3.5003095849444692E-003   1.6893380453958134E-002   2.4999999936881068E-006
          48  -1.1502038359496507E-003   1.0006648693528448E-003   1.6764650149360034E-002   2.4999999936881068E-006
          49   8.8976333147181030E-004   2.4083725274936670E-003   1.2463262490329204E-002   2.4999999936881068E-006
          50   2.3381441103957675E-003   4.4140497799663258E-004   1.7284581972564689E-002   2.4999999936881068E-006
          51   1.8314319014263569E-004  -8.3400822182208513E-004   1.0386455682376842E-002   2.4999999936881068E-006
          52   5.1495438907053240E-005   2.7754725604627337E-003   1.8647249128141655E-002   2.4999999936881068E-006
          53  -2.4465953613940204E-003  -2.5722539281751769E-003   1.2987520355194151E-002   2.4999999936881068E-006
          54  -1.5057391052704426E-003  -1.0108757208184633E-004   1.6444194811695321E-002   2.4999999936881068E-006
          55   9.4801747059039261E-004  -4.5897765093565624E-004   1.6568378005305109E-002   2.4999999936881068E-006
          56  -5.1741088873133304E-004  -1.7681038585150898E-004   1.0790741139596672E-002   2.4999999936881068E-006
          57   8.2362051561833043E-004   9.4431080854137661E-004   1.2545332667473336E-002   2.4999999936881068E-006
          58   4.1539223777200393E-003  -3.5059823362923670E-004   1.4556982761855953E-002   2.4999999936881068E-006
          59  -3.9475513162592142E-004  -5.8925515389232137E-006   1.0585500029958398E-002   2.4999999936881068E-006
          60  -3.7275519171460067E-003   1.1889325933893637E-003   1.7358201260683031E-002   2.4999999936881068E-006
          61   1.7637054823837731E-003   1.4649939791533889E-003   1.2474025400727066E-002   2.4999999936881068E-006
          62  -4.1006715872462786E-004  -1.2263657986622393E-003   1.7517049854640459E-002   2.4999999936881068E-006
          63  -1.5325536117085923E-003   1.9962182342033656E-003   1.8808201409510988E-002   2.4999999936881068E-006
          64  -2.8922959707924478E-006  -8.0473563060599418E-004   1.2801308939543499E-002   2.4999999936881068E-006
          65   1.7708887596111712E-003  -2.3168826786332409E-003   1.6275738811172186E-002   2.4999999936881068E-006
          66   2.0212642033955678E-003   2.8771304769133750E-003   1.5683033718748317E-002   2.4999999936881068E-006
          67   8.4881037605407641E-004   1.1429401181250790E-003   1.4077506303353346E-002   2.4999999936881068E-006
          68   7.9673703430453810E-004  -1.3868413428415644E-003   1.6269228768054114E-002   2.4999999936881068E-006
          69  -1.2367203428407523E-003  -3.3099578780090510E-003   1.5682214314299781E-002   2.4999999936881068E-006
          70  -4.7265376439727235E-003   1.1786587679749362E-003   1.5527030521801856E-002   2.4999999936881068E-006
          71   2.7595213671243635E-003   8.6036576361663193E-004   1.8892091612159843E-002   2.4999999936881068E-006
          72  -3.0057897475629491E-003  -1.7891375977965272E-003   1.7898413108094119E-002   2.4999999936881068E-006
          73   2.9852388624351969E-003  -2.6291012430644006E-003   1.2954146824192107E-002   2.4999999936881068E-006
          74  -8.3780621194863851E-004  -2.9401578183861724E-004   1.0142117747784164E-002   2.4999999936881068E-006
          75   4.3735206006234586E-003  -9.3587788399853811E-004   1.5682850911884719E-002   2.4999999936881068E-006
          76  -1.9564029388504118E-003   5.4569321463588894E-005   1.6715539762681898E-002   2.4999999936881068E-006
          77  -1.1590853667515653E-003   3.9090080421405118E-003   1.4834846940841447E-002   2.4999999936881068E-006
          78  -1.2301135242074679E-003   2.2265833943375633E-003   1.7228427268144081E-002   2.4999999936881068E-006
          79   5.7241585020787258E-004   3.1353067200757040E-003   1.7944087187154300E-002   2.4999999936881068E-006
          80   2.9477404108611495E-005  -3.5468295204445436E-005   1.8680176771499787E-002   2.4999999936881068E-006
          81  -2.4266715999869681E-003  -2.3939490706122763E-003   1.2657586763610670E-002   2.4999999936881068E-006
          82   7.8275355794206331E-005   4.4073380032666124E-004   1.1835881612422976E-002   2.4999999936881068E-006
          83  -4.0627208577655536E-003   2.6113237530023535E-004   1.7735204293551743E-002   2.4999999936881068E-006
          84  -2.7800001873620664E-006   2.4282337706655241E-004   1.0802399415648534E-002   2.4999999936881068E-006
          85  -2.7840135492140268E-003  -1.9582158993382043E-003   1.2635456956809617E-002   2.4999999936881068E-006
          86   1.0876329361424288E-003  -2.0962717328384430E-003   1.3383173900657427E-002   2.4999999936881068E-006
          87  -2.5011512323971918E-003   1.5907019991528791E-003   1.1167505223432900E-002   2.4999999936881068E-006
          88  -2.9851202964537183E-003  -8.8728406008920576E-004   1.4630581350546585E-002   2.4999999936881068E-006
          89  -4.3287574017274750E-003   5.0268997716074605E-004   1.5900215600287339E-002   2.4999999936881068E-006
          90  -4.4008472066404355E-005  -5.6660821225642132E-005   1.4597729276864757E-002   2.4999999936881068E-006
          91  -7.2991288606892471E-004  -2.7424717857183556E-003   1.6347436470997186E-002   2.4999999936881068E-006
          92   4.3261929745704066E-003  -4.4002537354396180E-004   1.4328532983590171E-002   2.4999999936881068E-006
          93  -4.8040984821910139E-005   1.7800434595729017E-003   1.8364684691186964E-002   2.4999999936881068E-006
          94  -5.5157289381818761E-004   2.2434942386212004E-003   1.1657067853254691E-002   2.4999999936881068E-006
          95   6.5381062787733802E-004  -4.4504685689986971E-003   1.4672576525568958E-002   2.4999999936881068E-006
          96   2.9769076366947464E-003   1.2917589233117314E-003   1.4236395038632830E-002   2.4999999936881068E-006
          97   4.3573032817556170E-003   2.3729934170743350E-003   1.4675828946815513E-002   2.4999999936881068E-006
          98   2.6631946636346162E-003  -1.3196901812732806E-003   1.2582301437970244E-002   2.4999999936881068E-006
          99   1.4902821279225902E-003   4.4573610634470292E-004   1.1914389367388298E-002   2.4999999936881068E-006
         100   1.1090382710310955E-003  -2.2997983031191921E-003   1.5423178354235860E-002   2.4999999936881068E-006
         101   2.2431905023073963E-004  -2.1895726109270757E-003   1.8568622248202164E-002   2.4999999936881068E-006
         102   6.5147959563618943E-005  -2.8274518381541823E-004   1.9854383314405592E-002   2.4999999936881068E-006
         103  -7.3063007228023639E-004   2.3691496853617869E-003   1.8641981788478763E-002   2.4999999936881068E-006
         104  -2.4333531420750432E-003  -1.2199195346523131E-004   1.1303805179976114E-002   2.4999999936881068E-006
         105  -5.8273456762324952E-004   6.1378313372061554E-004   1.9518917998434925E-002   2.4999999936881068E-006
         106   3.7586727053785405E-003   1.8144544768609941E-003   1.7269191895635128E-002   2.4999999936881068E-006
         107  -2.3444081894493621E-003   9.4372436133576432E-004   1.4153371786069301E-002   2.4999999936881068E-006
         108  -2.4991144748534280E-003   1.2287829559177324E-003   1.8613547111356429E-002   2.4999999936881068E-006
         109   4.9250627094875972E-004   9.8877772899141035E-004   1.0602761864686321E-002   2.4999999936881068E-006
         110   1.0509808839518568E-003   1.1856741871596756E-003   1.1459694283662643E-002   2.4999999936881068E-006
         111   2.1115900701528432E-003  -7.2611603247645898E-004   1.6164224603031734E-002   2.4999999936881068E-006
         112  -3.3716360499889677E-003  -1.8296183337021430E-003   1.7083267405187719E-002   2.4999999936881068E-006
         113  -4.7982234316912260E-004  -2.5228556242403535E-003   1.4207847487073995E-002   2.4999999936881068E-006
         114  -3.7419267670002459E-003   1.3216737992733829E-003   1.5850767752464291E-002   2.4999999936881068E-006
         115   1.7591482644855750E-003   2.5544732258865341E-003   1.5609846595430014E-002   2.4999999936881068E-006
         116  -8.2345018654989856E-004  -7.6571716352860056E-004   1.7404758633228601E-002   2.4999999936881068E-006
         117   7.1072890941724476E-005   7.1711199821244140E-004   1.1384974560168458E-002   2.4999999936881068E-006
         118  -4.5270046029302451E-003  -8.5802124332871952E-004   1.3205394777514737E-002   2.4999999936881068E-006
         119   6.6921224283654249E-005  -2.3852993496960612E-004   1.7704800039521840E-002   2.4999999936881068E-006
         120  -1.6430221996460265E-003  -3.1177722330571565E-003   1.3180245681301982E-002   2.4999999936881068E-006
         121  -2.1669597635960480E-004  -1.5655790017598138E-004   1.6122940898722779E-002   2.4999999936881068E-006
         122  -2.1024899263559770E-004  -8.2714162069745501E-004   1.4207701284474803E-002   2.4999999936881068E-006
         123   1.4995674467569383E-003  -1.5443361772425842E-003   1.6136113436182903E-002   2.4999999936881068E-006
         124   5.0456153308875266E-004   2.3525376129635012E-003   1.3058245226056579E-002   2.4999999936881068E-006
         125  -2.1365406941162538E-003  -1.4635062863337712E-003   1.4298347365533015E-002   2.4999999936881068E-006
         126  -6.6394201241178194E-004   5.7913250522718376E-004   1.9484409467080632E-002   2.4999999936881068E-006
         127  -7.1567451257069999E-004  -4.6039687825414407E-004   1.1879567279868690E-002   2.4999999936881068E-006
         128  -6.5303436160756186E-004   2.9579710513407500E-003   1.3491326284170355E-002   2.4999999936881068E-006
         129  -3.0897048224191536E-003   9.0158569972304339E-004   1.8578911741806536E-002   2.4999999936881068E-006
         130   1.1417133491805277E-003   7.3787705162651216E-004   1.3919326992177137E-002   2.4999999936881068E-006
         131   7.8608708087106786E-004   1.1913780557255870E-003   1.1934217350206253E-002   2.4999999936881068E-006
         132   3.8644458084892029E-004  -3.3793917130897125E-003   1.3666381843817535E-002   2.4999999936881068E-006
         133   4.0591294130667959E-003  -2.6619807079355808E-003   1.5327550178035146E-002   2.4999999936881068E-006
         134   1.1085729709629254E-004  -6.2331713706830253E-004   1.9547043987290205E-002   2.4999999936881068E-006
         135   6.8960582442116310E-004  -1.4320529887567408E-004   1.1588695754304178E-002   2.4999999936881068E-006
         136  -1.1579807421459095E-003   5.7057746862717012E-004   1.6714245480408760E-002   2.4999999936881068E-006
         137  -8.4010301592605087E-004   3.9538377843260216E-003   1.3039424930513374E-002   2.4999999936881068E-006
         138   3.3574758631630861E-003   2.0780881117935693E-003   1.2133591140735808E-002   2.4999999936881068E-006
         139  -3.6344859391788541E-004   1.2520878262980385E-003   1.2994577526418855E-002   2.4999999936881068E-006
         140  -3.6129980595679895E-003  -1.5288490702007800E-003   1.5134727491431278E-002   2.4999999936881068E-006
         141  -3.1094195720679364E-003   2.5580813355332520E-003   1.7389908314018290E-002   2.4999999936881068E-006
         142  -2.5135832671623354E-003   3.6593940119968504E-003   1.3419853529562447E-002   2.4999999936881068E-006
         143  -9.9122679027729651E-004   3.4915376186730137E-003   1.6944116899509996E-002   2.4999999936881068E-006
         144   2.9804434831104407E-003  -2.3101587358401229E-003   1.3716979619391631E-002   2.4999999936881068E-006
         145  -1.3441891284777429E-004  -3.1831570487354210E-006   1.5918567805948320E-002   2.4999999936881068E-006
         146   9.5051982419019541E-004  -8.1431243868939913E-004   1.1600655761972984E-002   2.4999999936881068E-006
         147  -3.9126662792335397E-004  -6.3585633217361898E-004   1.1330374115917141E-002   2.4999999936881068E-006
         148   4.0610395755611170E-005   3.2462140088614605E-003   1.6504103103058797E-002   2.4999999936881068E-006
         149   4.3871533769389371E-003  -4.5317044642486412E-004   1.3009935408562035E-002   2.4999999936881068E-006
         150  -2.2969994276200987E-003  -3.8220824240260394E-004   1.2427511246680347E-002   2.4999999936881068E-006
         151  -1.6172254923575565E-003   1.5707925563322037E-003   1.0694760471872573E-002   2.4999999936881068E-006
         152  -3.2469252903619432E-004   1.5928512483417180E-003   1.0297871110760581E-002   2.4999999936881068E-006
         153   3.0822491807194897E-003   3.5680396838974836E-003   1.5633414250713577E-002   2.4999999936881068E-006
         154   3.7796202260542071E-003  -1.2507103942351334E-003   1.6983387192969226E-002   2.4999999936881068E-006
         155   2.3885268788243115E-004   2.8424294976574705E-005   1.1087309771149845E-002   2.4999999936881068E-006
         156  -1.3723195676038080E-003  -2.0810126084947669E-003   1.8492300229071348E-002   2.4999999936881068E-006
         157  -1.2721730907930945E-004   1.9895896693958755E-003   1.0599443416109451E-002   2.4999999936881068E-006
         158  -2.3174533422264526E-003   3.2235954407087782E-003   1.6041893997863318E-002   2.4999999936881068E-006
         159   4.1845731716921323E-003  -1.7723896294943133E-003   1.6711512622321453E-002   2.4999999936881068E-006
         160  -2.0953362027672021E-004  -1.3968112835028618E-003   1.7889897697034311E-002   2.4999999936881068E-006
         161  -1.6578184265354437E-004   1.0112657488883816E-003   1.3439565172766661E-002   2.4999999936881068E-006
         162  -2.8739145435566427E-004  -2.3588351668937202E-004   1.9128799153082306E-002   2.4999999936881068E-006
         163  -1.9760818374569924E-003   2.6859044157300023E-003   1.5468658263480988E-002   2.4999999936881068E-006
         164  -3.3574807162387228E-004   2.3367801187090414E-003   1.8349476908934827E-002   2.4999999936881068E-006
         165   6.2650689916129391E-004   4.7653217798368231E-004   1.2103516993180434E-002   2.4999999936881068E-006
         166   1.1487107725594570E-003   1.3843543736104572E-004   1.2580370434435495E-002   2.4999999936881068E-006
         167   1.1280570597564927E-003   1.0490351465647773E-003   1.9610119686369339E-002   2.4999999936881068E-006
         168  -8.2917980200928059E-004   7.1057575698928220E-004   1.9526988176258392E-002   2.4999999936881068E-006
         169   1.4274691020631860E-003   2.5725931721879551E-003   1.1978897232994189E-002   2.4999999936881068E-006
         170  -1.8476779312048891E-003   5.1837859917979877E-004   1.3471602507160261E-002   2.4999999936881068E-006
         171   2.4537279134486398E-004   2.0295956848516332E-003   1.2369334222766187E-002   2.4999999936881068E-006
         172   2.7461420879450112E-004  -1.5698577028172832E-004   1.3012881240128914E-002   2.4999999936881068E-006
         173  -4.5287221415141578E-003  -1.5428162275671231E-004   1.4975515450910915E-002   2.4999999936881068E-006
         174   2.4955080330897814E-003  -2.2617162459420549E-003   1.6272518317832170E-002   2.4999999936881068E-006
         175   9.8354427595721472E-005  -3.8913328748247165E-003   1.7328998006208313E-002   2.4999999936881068E-006
         176  -2.5241106518568775E-003   1.5768682735274805E-003   1.2167834562748725E-002   2.4999999936881068E-006
         177   1.0527924169345931E-004   7.5328878203090863E-004   1.9484982042877456E-002   2.4999999936881068E-006
         178   2.0732414073875360E-003   1.1514675840956863E-003   1.0849200734537868E-002   2.4999999936881068E-006
         179   3.7570403938043716E-003  -5.1770839764723838E-005   1.2296594022126614E-002   2.4999999936881068E-006
         180   1.1420884870131699E-004   1.8637192572992824E-004   1.3442050685140211E-002   2.4999999936881068E-006
         181   4.1953582901975873E-004  -3.5542548831962043E-003   1.2083179100092633E-002   2.4999999936881068E-006
         182   6.2939515833696587E-004   7.7493048544702878E-004   1.3422375792545760E-002   2.4999999936881068E-006
         183  -6.0900972781863108E-004  -6.7240011075602184E-004   1.0497135022647500E-002   2.4999999936881068E-006
         184   2.9616696871656882E-004   2.5388487734793420E-003   1.9113812818957104E-002   2.4999999936881068E-006
         185  -1.5569721468126403E-004  -2.6272089596205785E-003   1.0824662533667290E-002   2.4999999936881068E-006
         186  -1.2744243160883282E-003   3.8988031641927598E-003   1.5806163266747730E-002   2.4999999936881068E-006
         187   1.1229426566915902E-003  -9.3943284067921138E-004   1.1494282890162230E-002   2.4999999936881068E-006
         188   4.6885924196377277E-004  -4.6320692581956037E-003   1.3273979281833713E-002   2.4999999936881068E-006
         189  -1.7011917315687823E-005  -2.4640912938933067E-006   1.1258933243924411E-002   2.4999999936881068E-006
         190   1.8476651565866001E-003  -4.0930103941802711E-003   1.5040367044583508E-002   2.4999999936881068E-006
         191  -5.2764867000517095E-004  -2.4990244663924558E-003   1.4492555331972409E-002   2.4999999936881068E-006
         192  -1.0589616700646784E-003   7.2416840664424613E-004   1.8679680575030371E-002   2.4999999936881068E-006
         193  -1.7230339472484447E-003   1.5610647303785780E-003   1.4422680670101391E-002   2.4999999936881068E-006
         194   1.2846090135923568E-005  -4.7810520934544375E-004   1.7460730666442596E-002   2.4999999936881068E-006
         195  -7.8199696107211834E-004  -1.6927451555178365E-003   1.9063062119941368E-002   2.4999999936881068E-006
         196   4.6708309847353122E-004   2.1200327437473907E-004   1.2002110560839174E-002   2.4999999936881068E-006
         197   6.0398787156838902E-004  -1.5377835245471941E-004   1.9017083204630116E-002   2.4999999936881068E-006
         198   4.2373499828731488E-003   7.5726586962150319E-004   1.3093246956706706E-002   2.4999999936881068E-006
         199   2.3982378661201956E-003  -2.2642234844029536E-003   1.1803252465772950E-002   2.4999999936881068E-006
         200   1.4175271250725248E-003   3.4916054928079017E-003   1.5040026669000809E-002   2.4999999936881068E-006
         201   1.9886747475664273E-003  -7.7060727147563643E-004   1.5857282184055146E-002   2.4999999936881068E-006
         202  -6.0500420817020310E-004  -3.8528095765796052E-004   1.7050821727355527E-002   2.4999999936881068E-006
         203   3.5321596622401300E-004  -2.0402217096796750E-004   1.7485827489387686E-002   2.4999999936881068E-006
         204  -1.5135731886981312E-003   8.4296833050587382E-005   1.2702609028185865E-002   2.4999999936881068E-006
         205   3.4132332649901721E-003  -7.8526714434776982E-004   1.6204293192682462E-002   2.4999999936881068E-006
